CLIENT INDUSTRY,CLIENT OTHER INDUSTRY,CLIENT NAME
REAL ESTATE & CONSTRUCTION,,Rosenwald Courts Apartments
REAL ESTATE & CONSTRUCTION,,Rosenwald Courts Developers LLC
REAL ESTATE & CONSTRUCTION,,"Rosenwald Courts, LP"
REAL ESTATE & CONSTRUCTION,,Rosenwalk Courts LP
REAL ESTATE & CONSTRUCTION,,Rosenwalkd Courts LP
REAL ESTATE & CONSTRUCTION,,Roundy's
REAL ESTATE & CONSTRUCTION,,Royal Imperial Group
REAL ESTATE & CONSTRUCTION,,RP Hyde Park LLC
REAL ESTATE & CONSTRUCTION,,RP Solutions LLC
REAL ESTATE & CONSTRUCTION,,"Rubicon X Cicero, LLC"
REAL ESTATE & CONSTRUCTION,,"Ruci, Ilir"
REAL ESTATE & CONSTRUCTION,,Russland Capital Group -- South Loop LLC
REAL ESTATE & CONSTRUCTION,,"Ryan Companies US, Inc.  "
REAL ESTATE & CONSTRUCTION,,Safe Guard Self Storage
REAL ESTATE & CONSTRUCTION,,Safeway Inc & Dominick's Finer Foods Inc
REAL ESTATE & CONSTRUCTION,,Salina Vest
REAL ESTATE & CONSTRUCTION,,SASI - Specialized Assistance Services
REAL ESTATE & CONSTRUCTION,,Savoy Development
REAL ESTATE & CONSTRUCTION,,Savoy Development LLC
REAL ESTATE & CONSTRUCTION,,"Scalise, Rosario"
REAL ESTATE & CONSTRUCTION,,"SCDC-Old Colony, LLC"
REAL ESTATE & CONSTRUCTION,,"SCDC-Steger/Gibbons, LLC"
REAL ESTATE & CONSTRUCTION,,"Schubert Development Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Schuberth Real Estate Partners
REAL ESTATE & CONSTRUCTION,,"Schwartz, Michael"
REAL ESTATE & CONSTRUCTION,,Scott Henry
REAL ESTATE & CONSTRUCTION,,Scottsdale Limited Partnership
REAL ESTATE & CONSTRUCTION,,Sears Holdings Corporation
REAL ESTATE & CONSTRUCTION,,Security Properties Inc
REAL ESTATE & CONSTRUCTION,,Sedgwick Properties
REAL ESTATE & CONSTRUCTION,,Sedgwick Properties Development Corporation
REAL ESTATE & CONSTRUCTION,,"Sehgal, Vivek"
REAL ESTATE & CONSTRUCTION,,"Selander, Larry"
REAL ESTATE & CONSTRUCTION,,Seminary Properties & Management Ltd
REAL ESTATE & CONSTRUCTION,,SENAN NUGENT
REAL ESTATE & CONSTRUCTION,,Senior Suites Chicago Norwood Park LLC
REAL ESTATE & CONSTRUCTION,,Senior Suites Chicago Norwood Park LLC c/o Senior Lifestyle Corp
REAL ESTATE & CONSTRUCTION,,Shalom Properties LLC
REAL ESTATE & CONSTRUCTION,,Shapack Development Co.
REAL ESTATE & CONSTRUCTION,,"Sheffield Properties of Illinois, Inc"
REAL ESTATE & CONSTRUCTION,,"Sheffield Weed, LLC"
REAL ESTATE & CONSTRUCTION,,Shiner capital
REAL ESTATE & CONSTRUCTION,,"Shoreline Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,Shorenstein Properties LLC
REAL ESTATE & CONSTRUCTION,,"Shubert Development Partners, LLC"
REAL ESTATE & CONSTRUCTION,,Silver Property Group Ltd
REAL ESTATE & CONSTRUCTION,,"Silver Property Group, Ltd"
REAL ESTATE & CONSTRUCTION,,"Skiba, Joseph (Kasper Development Ltd)"
REAL ESTATE & CONSTRUCTION,,Skilken Properties
REAL ESTATE & CONSTRUCTION,,Slater Realty Investments
REAL ESTATE & CONSTRUCTION,,SLM Realty
REAL ESTATE & CONSTRUCTION,,SLSS LLC
REAL ESTATE & CONSTRUCTION,,Smart Hotels LLC
REAL ESTATE & CONSTRUCTION,,"Smart Hotels / Olympia Chicago, LLC"
REAL ESTATE & CONSTRUCTION,,Smart Hotels/Olympia Chicago LLC
REAL ESTATE & CONSTRUCTION,,SMASHotels Chicago LLC
REAL ESTATE & CONSTRUCTION,,"Smithfield Properties, LLC"
REAL ESTATE & CONSTRUCTION,,"Smithfield Properties XVI, LLC"
REAL ESTATE & CONSTRUCTION,,"Smith Partners, LLC"
REAL ESTATE & CONSTRUCTION,,"Sneed, Kyle"
REAL ESTATE & CONSTRUCTION,,SNL Realty LLC 
REAL ESTATE & CONSTRUCTION,,"SNL Realty, LLC"
REAL ESTATE & CONSTRUCTION,,"Snorky Real Estate Venture, LLC"
REAL ESTATE & CONSTRUCTION,,"Solstice on the Park, LLC"
REAL ESTATE & CONSTRUCTION,,Somerset Place Realty LLC
REAL ESTATE & CONSTRUCTION,,Sonco Real Estate LLC
REAL ESTATE & CONSTRUCTION,,South Dearborn LLC
REAL ESTATE & CONSTRUCTION,,South Park Senior Services and Housing NFP
REAL ESTATE & CONSTRUCTION,,South Street Capital
REAL ESTATE & CONSTRUCTION,,South Street Capital LLC
REAL ESTATE & CONSTRUCTION,,"Spectrum Real Estate Services, Inc"
REAL ESTATE & CONSTRUCTION,,"SP Huron, LLC  dba 415 Huron Street LLC"
REAL ESTATE & CONSTRUCTION,,"SP Michigan, LLC"
REAL ESTATE & CONSTRUCTION,,Springbank Real Estate Group
REAL ESTATE & CONSTRUCTION,,"Spruce Property Group, LLC"
REAL ESTATE & CONSTRUCTION,,Spyners Pub Inc
REAL ESTATE & CONSTRUCTION,,SRO Operating Company LLC
REAL ESTATE & CONSTRUCTION,,StabFund (USA)
REAL ESTATE & CONSTRUCTION,,"Stanley Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,State Bank of Countryside
REAL ESTATE & CONSTRUCTION,,Stateway Associates LLC
REAL ESTATE & CONSTRUCTION,,St. Boniface Senior Living Foundation
REAL ESTATE & CONSTRUCTION,,St. Boniface Senior Living LLC
REAL ESTATE & CONSTRUCTION,,Steans Family Foundation
REAL ESTATE & CONSTRUCTION,,St. Edmunds Redevelopment Corporation
REAL ESTATE & CONSTRUCTION,,"Steinbeigle, Edward"
REAL ESTATE & CONSTRUCTION,,Sterling Bay Companies
REAL ESTATE & CONSTRUCTION,,Sterling Fox LLC
REAL ESTATE & CONSTRUCTION,,Steve Perez
REAL ESTATE & CONSTRUCTION,,St Luke Church of God in Christ
REAL ESTATE & CONSTRUCTION,,Stonewater One North State Funding LLC
REAL ESTATE & CONSTRUCTION,,Stony Group LLC
REAL ESTATE & CONSTRUCTION,,"Stranded Beauty and Barber, LLC"
REAL ESTATE & CONSTRUCTION,,"Strilky, Rick"
REAL ESTATE & CONSTRUCTION,,"STRS L3 ACQ3, LLC"
REAL ESTATE & CONSTRUCTION,,"STRS L3 ACQ5, LLC"
REAL ESTATE & CONSTRUCTION,,"Structured Development, LLC"
REAL ESTATE & CONSTRUCTION,,Stuart Rose
REAL ESTATE & CONSTRUCTION,,Studio Gang Architects
REAL ESTATE & CONSTRUCTION,,Sun Financial
REAL ESTATE & CONSTRUCTION,,Surface Solutions Group
REAL ESTATE & CONSTRUCTION,,Sustainable Communities Development Company LLC
REAL ESTATE & CONSTRUCTION,,Sutherland Group
REAL ESTATE & CONSTRUCTION,,Sutherland LLC
REAL ESTATE & CONSTRUCTION,,"Sutherland, Mark"
REAL ESTATE & CONSTRUCTION,,Svigos Asset Management
REAL ESTATE & CONSTRUCTION,,Swan Properties
REAL ESTATE & CONSTRUCTION,,"Swan Property Development, Inc"
REAL ESTATE & CONSTRUCTION,,Swedish American Museum Association of Chicago
REAL ESTATE & CONSTRUCTION,,"Sydell Freehand Chicago, LLC"
REAL ESTATE & CONSTRUCTION,,Sydell Freeland Chicago LLC
REAL ESTATE & CONSTRUCTION,,Symmetry Property Development 
REAL ESTATE & CONSTRUCTION,,"Symmetry Property Development, LLC"
REAL ESTATE & CONSTRUCTION,,"Tamvakis, George"
REAL ESTATE & CONSTRUCTION,,"Taris Real Estate, LLC "
REAL ESTATE & CONSTRUCTION,,"Tartan Realty Group, Inc."
REAL ESTATE & CONSTRUCTION,,Tawani Enterprises Inc
REAL ESTATE & CONSTRUCTION,,TCA Holdings LLC
REAL ESTATE & CONSTRUCTION,,TCA Properties
REAL ESTATE & CONSTRUCTION,,TD Douros McD LLC
REAL ESTATE & CONSTRUCTION,,Ted Wynn
REAL ESTATE & CONSTRUCTION,,"Terraco, Inc"
REAL ESTATE & CONSTRUCTION,,Terra Foundation
REAL ESTATE & CONSTRUCTION,,TGC Development
REAL ESTATE & CONSTRUCTION,,"The Adams Group, Inc."
REAL ESTATE & CONSTRUCTION,,"The Bluewater Group, Inc."
REAL ESTATE & CONSTRUCTION,,THE BOWES TRUST C/O JOHN WILLIS
REAL ESTATE & CONSTRUCTION,,"The Certified Group of Companies, Inc."
REAL ESTATE & CONSTRUCTION,,"The Community Builders, Inc."
REAL ESTATE & CONSTRUCTION,,"The Comunity Builders, Inc."
REAL ESTATE & CONSTRUCTION,,The Drapac Group
REAL ESTATE & CONSTRUCTION,,The Glazier Corp.
REAL ESTATE & CONSTRUCTION,,"The Gordian Group, Inc."
REAL ESTATE & CONSTRUCTION,,"The Granite Companies, LLC"
REAL ESTATE & CONSTRUCTION,,The Habitat Company LLC
REAL ESTATE & CONSTRUCTION,,"The Habitat Company, LLC"
REAL ESTATE & CONSTRUCTION,,The Interfaith Housing Development Corporation of Chicago
REAL ESTATE & CONSTRUCTION,,The Jaffe Companies
REAL ESTATE & CONSTRUCTION,,The Jaffee Companies
REAL ESTATE & CONSTRUCTION,,The John Buck Company
REAL ESTATE & CONSTRUCTION,,The Kachadurian Group
REAL ESTATE & CONSTRUCTION,,The Laramar Group
REAL ESTATE & CONSTRUCTION,,The Mallers Building
REAL ESTATE & CONSTRUCTION,,The Onni Group
REAL ESTATE & CONSTRUCTION,,The People's Music School
REAL ESTATE & CONSTRUCTION,,The Pizzuti Companies
REAL ESTATE & CONSTRUCTION,,The Pizzuti COmpanies
REAL ESTATE & CONSTRUCTION,,"The Prime Group, Inc. "
REAL ESTATE & CONSTRUCTION,,The Residences Condominium on the Magnificent Mile Condo. Assoc.
REAL ESTATE & CONSTRUCTION,,The Resurrection Project
REAL ESTATE & CONSTRUCTION,,Theus Property Holding
REAL ESTATE & CONSTRUCTION,,"Third Degree Chicago, LLC"
REAL ESTATE & CONSTRUCTION,,"Thomas, John"
REAL ESTATE & CONSTRUCTION,,Thorek Memorial Hospital
REAL ESTATE & CONSTRUCTION,,"Thor Realty, LLC"
REAL ESTATE & CONSTRUCTION,,"Thread House, Inc"
REAL ESTATE & CONSTRUCTION,,"Three Corners Development, Inc."
REAL ESTATE & CONSTRUCTION,,TimeLine Theatre Company
REAL ESTATE & CONSTRUCTION,,"Tipperary, LLC"
REAL ESTATE & CONSTRUCTION,,Tishman Realty Corporation
REAL ESTATE & CONSTRUCTION,,Tishman Speyer Properties
REAL ESTATE & CONSTRUCTION,,TLC Management Company
REAL ESTATE & CONSTRUCTION,,"Toledo Property Group, L.L.C."
REAL ESTATE & CONSTRUCTION,,"Tomany, Bryan"
REAL ESTATE & CONSTRUCTION,,"Tomaszewski, Inesa"
REAL ESTATE & CONSTRUCTION,,"Tomescu, Titus"
REAL ESTATE & CONSTRUCTION,,"Triangle Property Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,"Troutman and Dams, LLC"
REAL ESTATE & CONSTRUCTION,,Troutman & Dams LLC 
REAL ESTATE & CONSTRUCTION,,Tucker Development
REAL ESTATE & CONSTRUCTION,,Turnstone  Development
REAL ESTATE & CONSTRUCTION,,Turnstone Development Corporation
REAL ESTATE & CONSTRUCTION,,Twenty-Three Corp.
REAL ESTATE & CONSTRUCTION,,"UGP-200 West Randolph, LLC"
REAL ESTATE & CONSTRUCTION,,"Union Group of Illinois, LLC"
REAL ESTATE & CONSTRUCTION,,United Center Joint Venture
REAL ESTATE & CONSTRUCTION,,United Neighborhood Organization
REAL ESTATE & CONSTRUCTION,,Uptown United
REAL ESTATE & CONSTRUCTION,,Urban Form LLC
REAL ESTATE & CONSTRUCTION,,"Urban Juncture, Inc"
REAL ESTATE & CONSTRUCTION,,"Urban Juncture, Inc."
REAL ESTATE & CONSTRUCTION,,"Urban Retail Properties, LLC"
REAL ESTATE & CONSTRUCTION,,"U. S. Equities Realty, LLC"
REAL ESTATE & CONSTRUCTION,,"UTA II, LLC"
REAL ESTATE & CONSTRUCTION,,"V3 Capital, LLC"
REAL ESTATE & CONSTRUCTION,,V833 JACKSON LLC C/O JOHN ABELL
REAL ESTATE & CONSTRUCTION,,VALENTIN DARABAN C/O KEEPER DEVELOPMENT INC.
REAL ESTATE & CONSTRUCTION,,Value Pawn Inc
REAL ESTATE & CONSTRUCTION,,Vanbarton Group
REAL ESTATE & CONSTRUCTION,,Vequity LLC
REAL ESTATE & CONSTRUCTION,,"Vermilion Development, Inc."
REAL ESTATE & CONSTRUCTION,,"Vestian Group, Inc"
REAL ESTATE & CONSTRUCTION,,VGS Holdings LLC
REAL ESTATE & CONSTRUCTION,,VHNA
REAL ESTATE & CONSTRUCTION,,VHNA Acquisition LP
REAL ESTATE & CONSTRUCTION,,VHNA Acquisitions LP
REAL ESTATE & CONSTRUCTION,,VHNA Acquistion LP
REAL ESTATE & CONSTRUCTION,,Victor Sign Corp
REAL ESTATE & CONSTRUCTION,,"View Chicago, LLC"
REAL ESTATE & CONSTRUCTION,,Villa Capital Managers LLC
REAL ESTATE & CONSTRUCTION,,Visual Cast
REAL ESTATE & CONSTRUCTION,,VMR Construction
REAL ESTATE & CONSTRUCTION,,Volunteers of America of Illinois
REAL ESTATE & CONSTRUCTION,,Vornado Realty Trust
REAL ESTATE & CONSTRUCTION,,VPC 740 Rush LLC
REAL ESTATE & CONSTRUCTION,,"W2005 CMK Realty, LLC"
REAL ESTATE & CONSTRUCTION,,Walsh & Sons Construction
REAL ESTATE & CONSTRUCTION,,Washington Park Development Group LLC
REAL ESTATE & CONSTRUCTION,,Waterton Associates LLC
REAL ESTATE & CONSTRUCTION,,"Water Tower, LLC"
REAL ESTATE & CONSTRUCTION,,Water Tower Place LLC
REAL ESTATE & CONSTRUCTION,,"Watson, Maura"
REAL ESTATE & CONSTRUCTION,,"Waxman, Irving"
REAL ESTATE & CONSTRUCTION,,"Weiner, Howard, d/b/a 1546 N. Clark LLC"
REAL ESTATE & CONSTRUCTION,,"Weiss Entities, LLC"
REAL ESTATE & CONSTRUCTION,,Wells and Scott Development Partners LLC
REAL ESTATE & CONSTRUCTION,,"WENDELL RYAN PROPERTIES, LLC C/O SCOTT RYAN"
REAL ESTATE & CONSTRUCTION,,"Westfield Airports, LLC"
REAL ESTATE & CONSTRUCTION,,West Highland Capital Partners
REAL ESTATE & CONSTRUCTION,,West Humboldt Park Development Council
REAL ESTATE & CONSTRUCTION,,"Westphal, Chuck"
REAL ESTATE & CONSTRUCTION,,WhirlyBall
REAL ESTATE & CONSTRUCTION,,White Oak Realty Partners
REAL ESTATE & CONSTRUCTION,,"Wicker Park Apartments, Inc"
REAL ESTATE & CONSTRUCTION,,Wicker Park Bucktown Chamber of Commerce
REAL ESTATE & CONSTRUCTION,,Wieslaw Mosson
REAL ESTATE & CONSTRUCTION,,Wight & Company
REAL ESTATE & CONSTRUCTION,,Willets/ Milwaukee Logan SB1 LLC
REAL ESTATE & CONSTRUCTION,,"Williams, Craig"
REAL ESTATE & CONSTRUCTION,,"Williams, Keith"
REAL ESTATE & CONSTRUCTION,,William Skelton
REAL ESTATE & CONSTRUCTION,,"Williams, Tracy"
REAL ESTATE & CONSTRUCTION,,Willis North America
REAL ESTATE & CONSTRUCTION,,Wilson Gonzalez
REAL ESTATE & CONSTRUCTION,,Windfall Group
REAL ESTATE & CONSTRUCTION,,Windfall Group 
REAL ESTATE & CONSTRUCTION,,Windy City Real Estate LLC 
REAL ESTATE & CONSTRUCTION,,Windy City RE LLC
REAL ESTATE & CONSTRUCTION,,Winthrop House LLC
REAL ESTATE & CONSTRUCTION,,Wirtz Realty Corp
REAL ESTATE & CONSTRUCTION,,Wirtz Realty Corporation
REAL ESTATE & CONSTRUCTION,,"Wisman, James & Anna"
REAL ESTATE & CONSTRUCTION,,"Withey, Bret and Carolyn"
REAL ESTATE & CONSTRUCTION,,Wolf Point Owners LLC
REAL ESTATE & CONSTRUCTION,,Women Construction Owners
REAL ESTATE & CONSTRUCTION,,Woodlawn Hyde Park Commons
REAL ESTATE & CONSTRUCTION,,"Woodlawn Six, LP"
REAL ESTATE & CONSTRUCTION,,Wood Partners
REAL ESTATE & CONSTRUCTION,,Wright Investment Properties
REAL ESTATE & CONSTRUCTION,,"Wrigley Field Holdings, LLC"
REAL ESTATE & CONSTRUCTION,,"Wrigley Field Parking Operations, LLC"
REAL ESTATE & CONSTRUCTION,,Wrigleyville Rooftop Assoc. c/o George Vranas
REAL ESTATE & CONSTRUCTION,,WW Architects & Consulting LLC
REAL ESTATE & CONSTRUCTION,,Yerusha Chicago LLC
REAL ESTATE & CONSTRUCTION,,YMCA of Metropolitan Chicago
REAL ESTATE & CONSTRUCTION,,"Young, David"
REAL ESTATE & CONSTRUCTION,,"Zavala, Hector"
REAL ESTATE & CONSTRUCTION,,"ZCOF Chicago Hotel, LLC"
REAL ESTATE & CONSTRUCTION,,"ZCOF Chicago Hotel, L.L.C."
REAL ESTATE & CONSTRUCTION,,Zeller Development Corporation
REAL ESTATE & CONSTRUCTION,,Zeller Realty Corp.
REAL ESTATE & CONSTRUCTION,,"Zidan Management Group, Inc"
REAL ESTATE & CONSTRUCTION,,ZRG-CVI Lakeshore Marine Dr. LLC
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,30 East Elm Condominium Association
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,American Red Cross of Greater Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Apostolic Faith Church
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Archdiocese of Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,A Safe Haven Foundation
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Belmont Assembly of God
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Belmont-Central Chamber of Commerce
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"Bull Dog Properties, LLC"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Cambodian Association of Illinois
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Catholic Bishop of Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Chicago Neighborhood Initiatives
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"Chicago Neighborhood Initiatives, Inc."
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Christian Heritage Training Center
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"Claretians, Inc"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Corp. of the Presiding Bp. of the Church of Jesus Christ of Latter Day Saints
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,DeLaSalle Institute
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,DePaul University
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Donors Forum
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,ESO Theatre
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Fourth Presbyterian Church of Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,General Assembly & Church of the First Born Inc
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Housing Opportunities & Maintenance for the Elderly
RELIGIOUS / NON-PROFIT ORGANIZATIONS,, I AM  TEMPLE OF CHICAGO INC.
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Jewish Child & Family Services / JVS Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Jewish Council for Youth Services
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,John Paul II Newman Foundation
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Kenmore Tenants Association
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Kennedy Jordan Manor Inc.
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,La Casa Norte
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Lakeview Pantry
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Latin United Community Housing Association
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Lucas Museum of Narrative Art
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Marillac Social Center
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"McConkie, Kirton"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Mercy Home for Boys & Girls
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Mercy Hospital and Medical Center
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,New Life Covenant Oakwood Church
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"New Moms, Inc"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,New Pisgah Baptist Church
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,North River Commission
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,North Shore Spanish Baptist Church
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,River City Community Church
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Saint Anne's Home
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Salvation Army
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"Shambhala International (Vajradhatu), a CO not-for-profit corp"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Sheldon Heights Church of Christ
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Sisters of Mercy
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,SOS Children's Village Illinois
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Steans Family Foundation
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,St. Edmunds Redevelopment Corporation
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,St Luke Church of God in Christ
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,St. Luke Church of God in Christ
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,St. Luke Church of God in Chrits
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,St. Mark United Methodist Church Housing Foundation Inc.
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,"STRS L3 ACQ3, LLC"
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,The Childrens Place Association
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,The Interfaith Housing Development Corporation of Chicago
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,The Salvation Army
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Trinity United Church of Christ
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,Turnstone Development Corporation
RELIGIOUS / NON-PROFIT ORGANIZATIONS,,ULICH Children's Advantage Network
RELIGIOUS ORGANIZATIONS,,Apostolic Faith Church
RELIGIOUS ORGANIZATIONS,,New Life Covenant Oakwood Church
RELIGIOUS ORGANIZATIONS,,Serbian Eastern Orthodox Church
RELIGIOUS ORGANIZATIONS,,Sisters of Mercy
RELIGIOUS ORGANIZATIONS,,St Luke Church of God in Christ
RETAIL,,5657 Broadway LLC
RETAIL,,"7-Eleven, Inc"
RETAIL,,"830 NMA, LLC"
RETAIL,,Acqua Ancient Baths Chicago d/b/a Aire Ancient Bath Chicago
RETAIL,,Airport Management Services LLC
RETAIL,,"Airport Management Services, LLC"
RETAIL,,American Girl Inc
RETAIL,,"Apple, Inc"
RETAIL,,"Arch Apothecary, Inc."
RETAIL,,"Arista Holdings, Inc."
RETAIL,,"Arrington, Joyce"
RETAIL,,AT&T Illinois
RETAIL,,AutoZone Inc
RETAIL,,"Avaya, Inc."
RETAIL,,Burberry Limited
RETAIL,,Burlington Coat Factory
RETAIL,,"Cash America, Inc"
RETAIL,,Cash America International
RETAIL,,Cermak FreshMarket
RETAIL,,Chicago Department of Aviation
RETAIL,,"Chicago Fire Commissary / Zwick, Robert"
RETAIL,,Chicago Gas Station Owners
RETAIL,,Chicago Retail Merchants Assoc.
RETAIL,,"Chocolate Experiences, Inc"
RETAIL,,Cielo Concessions LLC
RETAIL,,City Escape Garden Center and Design Studio
RETAIL,,Colgate-Palmolive
RETAIL,,Costco Wholesale
RETAIL,,Crystal Clear Compassionate Care Inc.
RETAIL,,Diageo NA
RETAIL,,"Dominick's Finer Foods, Inc."
RETAIL,,"DP Fox Ventures, LLC"
RETAIL,,"Duty Free World, Inc."
RETAIL,,Eternal Studio Corporation
RETAIL,,"EZPAWN, Illinois, Inc"
RETAIL,,Fletcher Jones Management Group
RETAIL,,Flying Food Concessions LLC
RETAIL,,"Garfield's Beverage C1, LLC"
RETAIL,,General Growth Properties
RETAIL,,Grocery Boy LLC  
RETAIL,,Gustavo Marin
RETAIL,,"H20 Plus, LLC"
RETAIL,,Hojeij Branded Foods
RETAIL,,Home Carpet One
RETAIL,,Howard Frum Jewelers
RETAIL,,Hudson Group
RETAIL,,"JD Real Estate, Inc"
RETAIL,,Jewel Food Store
RETAIL,,Jewel Osco
RETAIL,,Jewel-Osco
RETAIL,,"JMB Financial Advisors, LLC"
RETAIL,,"Jo-Ann Stores, Inc."
RETAIL,,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream
RETAIL,,Kroger Co
RETAIL,,LifeStorage
RETAIL,,"Lombardi, Nicholas / La Casa del Pueblo Inc"
RETAIL,,LS travel retail North America
RETAIL,,Luna
RETAIL,,Luna Flooring
RETAIL,,Macerich
RETAIL,,"Macy's Corporate Services, Inc."
RETAIL,,Macy's Retail Holdings
RETAIL,,"Macy's Retail Holdings, Inc"
RETAIL,,"Macy's Retail Holdings, Inc."
RETAIL,,McDonald's Corporation
RETAIL,,Menard 6300 Donuts Inc
RETAIL,,"Midway Airport Concessionaries, Inc"
RETAIL,,National Shopping Plazas Inc
RETAIL,,New Albertsons d/b/a Jewel-Osco
RETAIL,,New Albertsons dba Jewel-Osco
RETAIL,,"NJOY, Inc."
RETAIL,,"Olympic South, Inc"
RETAIL,,OutSelling Inc.
RETAIL,,Pepsi Americas General Bottles
RETAIL,,Ralph's Grocery Co.
RETAIL,,Red Bull
RETAIL,,"Red Door Salons Illinois, Inc."
RETAIL,,"Restoration Hardware, Inc"
RETAIL,,"Restoration Hardware, Inc. "
RETAIL,,Roundy's
RETAIL,,"Roundy's Illinois, LLC d%2fb%2fa Mariano's Fresh Market"
RETAIL,,"Roundy's Supermarket, Inc."
RETAIL,,Safeway Inc & Dominick's Finer Foods Inc
RETAIL,,Salon Lashe
RETAIL,,Sara Lee Corp.
RETAIL,,Sears Holding Corp.
RETAIL,,Sears Holdings Corp.
RETAIL,,Sears Holdings Corporation
RETAIL,,"Sona Oswego Tan, Inc"
RETAIL,,"SSP America, Inc."
RETAIL,,Supervalu d%2fb%2fa Jewel-Osco and Save-a-Lot
RETAIL,,Supervalu d/b/a Jewel-Osco and Save-a-Lot
RETAIL,,Target Corporation
RETAIL,,"Trader Joe's East, Inc."
RETAIL,,Tropical Optical Company
RETAIL,,VERA BROWN
RETAIL,,Walgreen Co.
RETAIL,,Walgreens
RETAIL,,"Walmart Stores, Inc."
RETAIL,,"Wal-Mart Stores, Inc."
RETAIL,,"Walsh, Thomas - Under Armour"
RETAIL,,"Water Tower, LLC"
RETAIL,,Water Tower Place LLC
RETAIL,,"We Wash Car Care Center, Inc."
RETAIL,,"Whole Foods Market, Inc."
RETAIL,,Winehouse d/b/a Berkeley LLC
RETAIL,,Wrigley Rooftop Owners Association
RETAIL,,"Yasin, Mohammnad"
RETAIL,,"Zwick, Robert"
SOCIAL SERVICES,,A Safe Haven
SOCIAL SERVICES,,A Safe Haven Foundation
SOCIAL SERVICES,,Bethesda Home and Retirement Center
SOCIAL SERVICES,,Breakthrough Urban Ministries
SOCIAL SERVICES,,Cambodian Association of Illinois
SOCIAL SERVICES,,Chicago Neighborhood Initiatives
SOCIAL SERVICES,,Empower to Succeed
SOCIAL SERVICES,,"Family Guidance Centers, Inc"
